soil_type,rainfall_mm,temp_high_c,temp_low_c,temp_avg_c,humidity_percent,sunlight_hours,wind_speed_kmph,recommended_crop
Red,198.2,35.4,20.1,27.8,47.4,8.4,34.0,Wheat
Sandy,40.7,21.6,13.7,17.6,64.1,6.2,14.2,Cotton
Peaty,85.5,41.1,5.8,23.4,42.5,10.7,21.9,Rice
Calcareous,308.6,23.2,20.5,21.9,71.1,4.4,18.8,Soybean
Calcareous,325.0,18.3,8.7,13.5,79.2,10.4,15.9,Sugarcane
Saline,391.3,22.2,16.3,19.2,31.1,9.8,31.6,Sesame
Peaty,142.8,41.8,37.1,39.5,26.9,12.1,3.1,Bajra
Alluvial,60.0,25.9,10.5,18.2,63.1,13.0,1.6,Soybean
Black,399.0,27.3,24.0,25.6,45.9,13.5,1.2,Groundnut
Saline,21.6,36.3,15.2,25.8,77.0,7.2,13.5,Soybean
Saline,271.2,41.4,15.7,28.5,96.3,6.6,7.7,Sesame
Alluvial,48.4,36.8,33.0,34.9,86.1,13.1,23.9,Bajra
Clayey,313.1,27.9,9.9,18.9,58.1,12.1,22.6,Groundnut
Saline,56.2,31.1,25.1,28.1,33.1,11.6,24.7,Rice
Sandy,46.4,40.3,13.3,26.8,60.8,7.1,14.6,Cotton
Saline,361.5,20.9,9.6,15.2,80.6,6.7,13.1,Soybean
Saline,225.3,20.6,9.8,15.2,89.6,11.1,3.7,Soybean
Alluvial,203.7,27.7,22.4,25.0,32.8,12.7,29.4,Chana
Black,0.2,32.9,16.0,24.4,61.4,11.7,34.7,Sugarcane
Black,70.4,30.1,11.6,20.9,52.4,13.2,19.2,Groundnut
Saline,216.9,21.5,10.9,16.2,78.1,10.1,22.0,Soybean
Sandy,41.9,24.9,20.4,22.6,27.8,4.4,12.3,Mustard
Saline,69.7,28.3,19.7,24.0,38.8,12.5,18.8,Bajra
Peaty,78.2,33.9,21.5,27.7,29.1,7.7,32.8,Cotton
Calcareous,288.4,18.3,13.0,15.7,89.7,12.0,22.3,Rice
Red,195.1,33.4,29.5,31.4,33.7,11.0,12.3,Chana
Red,74.9,19.6,9.2,14.4,54.2,13.4,8.4,Wheat
Clayey,71.5,34.8,7.0,20.9,61.0,6.9,0.0,Rice
Black,326.7,21.8,8.9,15.4,73.1,8.3,18.6,Rice
Peaty,224.3,37.1,29.3,33.2,36.2,9.1,31.1,Wheat
Laterite,389.3,20.7,13.9,17.3,83.6,11.7,3.7,Soybean
Alluvial,23.5,41.7,35.9,38.8,57.2,13.2,26.4,Bajra
Laterite,19.6,20.4,5.5,12.9,44.3,6.9,2.4,Mustard
Saline,91.8,40.8,24.2,32.5,41.4,4.3,9.4,Wheat
Sandy,357.3,31.5,24.3,27.9,23.7,3.0,13.4,Mustard
Saline,140.2,27.0,13.0,20.0,55.3,3.3,18.1,Rice
Alluvial,93.0,38.9,24.8,31.9,36.9,3.5,2.8,Soybean
Red,116.7,33.9,25.6,29.8,89.0,7.8,13.0,Groundnut
Laterite,228.8,34.8,7.1,20.9,63.0,8.6,12.2,Bajra
Red,66.3,26.9,15.5,21.2,82.8,13.9,11.5,Groundnut
Black,264.5,20.8,5.4,13.1,67.8,4.9,14.2,Wheat
Clayey,339.1,26.8,18.0,22.4,95.6,5.2,16.4,Soybean
Alluvial,72.6,28.1,15.9,22.0,43.7,12.0,18.2,Mustard
Peaty,47.1,31.6,24.3,28.0,67.5,4.1,22.3,Sesame
Sandy,50.0,24.8,14.0,19.4,71.9,5.5,20.8,Mustard
Red,380.7,40.7,5.9,23.3,73.1,13.8,20.1,Soybean
Black,191.5,26.7,10.0,18.4,40.0,9.6,20.3,Groundnut
Calcareous,2.9,40.6,36.4,38.5,68.3,12.9,3.5,Sesame
Laterite,382.3,31.7,8.8,20.2,47.1,10.5,20.6,Mustard
Saline,174.7,30.3,24.0,27.1,22.5,13.7,6.9,Barley
Black,331.7,18.4,8.6,13.5,59.6,10.6,27.3,Mustard
Alluvial,252.5,19.6,7.8,13.7,43.0,3.5,12.8,Barley
Peaty,318.1,34.3,28.9,31.6,51.3,9.2,16.0,Sugarcane
Saline,148.8,38.1,21.3,29.7,62.7,3.5,28.7,Chana
Sandy,358.9,26.5,7.6,17.1,66.9,3.6,2.9,Maize
Peaty,56.7,39.9,28.6,34.2,80.2,9.3,5.4,Cotton
Loamy,370.2,32.9,5.6,19.2,86.3,4.7,16.4,Rice
Calcareous,350.4,41.5,34.5,38.0,22.5,11.5,11.6,Mustard
Saline,133.2,36.1,31.0,33.5,39.9,6.5,9.7,Groundnut
Black,152.7,30.8,16.0,23.4,58.4,5.3,9.0,Groundnut
Black,347.8,35.2,18.9,27.1,40.9,5.6,3.6,Soybean
Peaty,286.4,18.5,12.5,15.5,23.3,11.1,16.1,Tur
Alluvial,167.6,19.3,15.9,17.6,86.9,7.5,24.2,Chana
Loamy,216.4,27.3,22.7,25.0,91.5,12.4,31.4,Rice
Loamy,323.9,24.9,22.3,23.6,44.9,5.3,3.1,Groundnut
Calcareous,328.1,33.0,30.8,31.9,72.6,5.6,31.8,Soybean
Clayey,377.1,32.8,8.3,20.5,64.5,7.8,17.5,Maize
Sandy,13.4,22.9,14.9,18.9,42.8,11.9,28.6,Maize
Alluvial,379.2,34.2,18.4,26.3,98.3,7.5,3.4,Soybean
Laterite,250.8,20.0,10.6,15.3,55.8,9.8,28.3,Rice
Saline,160.9,33.4,9.3,21.4,29.5,3.5,34.6,Tur
Loamy,255.2,35.9,11.6,23.8,54.1,9.4,34.9,Cotton
Red,266.0,34.1,28.4,31.2,67.8,9.1,11.9,Rice
Calcareous,57.2,37.2,12.3,24.8,64.8,7.3,27.7,Soybean
Peaty,328.6,28.8,14.6,21.7,58.3,5.0,6.4,Mustard
Calcareous,296.5,25.3,5.4,15.4,49.6,11.6,23.2,Groundnut
Red,322.4,34.9,26.9,30.9,23.4,4.9,10.5,Groundnut
Calcareous,373.0,39.8,11.8,25.8,56.8,13.1,12.7,Sesame
Peaty,231.7,29.5,10.8,20.1,93.3,3.2,3.5,Rice
Laterite,178.7,34.7,24.8,29.8,94.1,9.7,13.2,Bajra
Alluvial,141.8,29.9,23.1,26.5,93.1,13.6,9.4,Bajra
Laterite,49.7,22.6,15.4,19.0,66.4,3.3,12.6,Maize
Saline,355.8,22.2,14.0,18.1,93.9,12.4,22.4,Sugarcane
Peaty,390.4,28.9,10.5,19.7,60.5,5.7,10.0,Soybean
Black,28.2,33.9,16.0,24.9,98.8,6.5,22.4,Groundnut
Clayey,157.4,33.4,26.9,30.1,32.7,9.4,31.1,Maize
Saline,241.3,24.7,15.1,19.9,46.3,13.8,14.3,Wheat
Red,301.1,21.7,11.7,16.7,71.7,5.5,0.9,Sugarcane
Alluvial,316.0,38.6,6.3,22.4,38.6,8.9,20.7,Maize
Peaty,217.2,24.0,7.7,15.8,87.9,11.2,1.2,Soybean
Laterite,316.8,28.4,11.2,19.8,81.3,5.3,12.7,Soybean
Laterite,60.9,34.4,22.0,28.2,32.6,10.6,32.7,Soybean
Loamy,203.6,26.0,23.6,24.8,24.2,5.4,7.3,Cotton
Peaty,8.7,32.7,25.6,29.2,73.3,8.5,9.4,Chana
Black,268.1,28.4,8.3,18.4,88.0,7.5,11.2,Rice
Sandy,44.4,26.0,17.9,21.9,62.8,7.8,1.2,Maize
Saline,224.2,41.0,6.2,23.6,61.6,12.5,11.0,Cotton
Laterite,256.9,21.5,17.0,19.2,51.3,13.5,22.8,Cotton
Peaty,336.9,24.2,6.8,15.5,78.6,13.3,16.7,Rice
Sandy,342.6,27.1,17.6,22.4,64.1,4.1,29.6,Barley
Red,287.1,20.7,14.0,17.4,32.9,8.2,8.8,Maize
Red,370.9,29.1,11.9,20.5,58.7,7.0,12.5,Chana
Laterite,350.9,25.7,15.5,20.6,31.0,4.9,8.9,Tur
Saline,340.7,35.1,30.2,32.6,39.2,7.8,34.8,Chana
Sandy,40.5,37.8,7.1,22.4,20.5,6.3,5.3,Groundnut
Peaty,260.0,40.8,8.1,24.4,77.2,8.0,17.1,Groundnut
Black,171.0,31.5,29.3,30.4,78.9,8.2,21.9,Groundnut
Laterite,23.4,33.7,16.8,25.2,70.8,7.2,0.4,Rice
Laterite,293.0,40.7,24.0,32.4,63.4,6.2,0.2,Wheat
Saline,81.2,28.9,8.5,18.7,71.0,11.0,24.5,Groundnut
Alluvial,370.5,29.5,24.7,27.1,73.9,7.3,4.4,Rice
Laterite,2.4,36.9,9.1,23.0,26.8,5.6,25.9,Groundnut
Sandy,187.8,38.4,11.7,25.0,37.1,4.9,9.5,Chana
Calcareous,383.6,18.9,12.1,15.5,64.0,6.0,29.6,Wheat
Saline,336.9,21.0,10.9,15.9,47.5,13.7,30.5,Bajra
Clayey,274.7,31.9,26.3,29.1,98.2,12.4,26.0,Rice
Red,380.0,19.7,9.4,14.6,33.4,7.0,20.6,Wheat
Alluvial,288.2,40.6,15.0,27.8,68.6,6.9,31.0,Tur
Alluvial,31.2,30.1,6.7,18.4,50.6,6.2,12.3,Cotton
Saline,11.4,27.6,10.1,18.9,43.3,4.2,3.3,Soybean
Calcareous,63.3,37.7,20.9,29.3,31.3,3.5,20.5,Chana
Black,179.7,21.6,11.0,16.3,34.7,8.0,28.3,Soybean
Laterite,391.4,36.7,30.5,33.6,91.2,3.3,4.5,Soybean
Red,217.6,18.1,10.7,14.4,66.2,10.4,24.8,Sesame
Black,342.9,22.0,16.2,19.1,65.4,6.9,1.7,Cotton
Red,254.8,26.3,16.9,21.6,73.7,12.8,27.4,Rice
Red,393.7,40.6,10.7,25.6,26.4,6.1,15.1,Tur
Peaty,108.5,27.0,10.1,18.6,82.5,10.5,31.4,Maize
Laterite,125.6,40.8,23.5,32.1,29.4,7.1,13.8,Soybean
Black,39.5,31.6,13.8,22.7,46.2,13.7,6.1,Barley
Sandy,365.6,29.7,14.4,22.1,53.6,12.7,5.6,Cotton
Laterite,60.4,25.2,8.7,16.9,21.1,3.2,10.2,Cotton
Clayey,371.7,27.7,17.0,22.4,64.3,13.7,17.1,Mustard
Red,99.4,30.4,23.7,27.0,78.0,11.2,28.3,Rice
Loamy,20.7,20.8,10.8,15.8,45.8,9.5,12.9,Cotton
Sandy,248.7,21.7,17.5,19.6,73.1,11.7,27.6,Soybean
Black,216.1,20.5,17.8,19.1,22.0,4.3,26.7,Cotton
Sandy,9.9,24.5,6.3,15.4,43.3,10.0,10.2,Wheat
Clayey,224.5,23.1,17.5,20.3,84.0,12.6,20.9,Sugarcane
Clayey,0.7,23.5,10.4,16.9,91.5,12.9,28.7,Barley
Alluvial,31.6,35.2,16.9,26.1,68.3,4.2,1.1,Barley
Alluvial,130.6,28.4,11.8,20.1,51.0,3.7,0.6,Cotton
Calcareous,335.6,20.4,15.6,18.0,61.2,6.8,2.0,Bajra
Peaty,290.5,21.0,8.2,14.6,83.6,4.5,29.1,Rice
Sandy,78.6,39.8,15.1,27.4,24.9,9.2,32.5,Cotton
Red,311.7,30.3,14.0,22.1,41.5,11.9,33.8,Bajra
Saline,330.3,37.3,32.0,34.6,29.9,3.6,12.2,Bajra
Red,86.6,30.9,19.9,25.4,82.8,8.9,33.5,Bajra
Alluvial,263.1,25.3,5.8,15.6,95.1,8.8,30.1,Soybean
Red,231.5,30.3,27.1,28.7,61.7,3.0,15.5,Soybean
Alluvial,158.5,31.8,20.7,26.2,58.5,11.4,1.2,Bajra
Loamy,164.4,21.8,8.6,15.2,44.5,4.5,28.3,Wheat
Black,289.6,28.8,17.7,23.2,33.0,6.5,20.9,Cotton
Peaty,397.6,37.1,6.7,21.9,87.0,6.6,21.4,Rice
Red,232.9,39.2,11.0,25.1,49.9,7.8,9.9,Rice
Clayey,357.8,18.3,15.5,16.9,27.5,4.8,0.6,Bajra
Clayey,388.0,40.9,20.4,30.6,57.8,13.7,29.6,Groundnut
Alluvial,261.1,41.0,38.7,39.9,89.9,6.7,23.3,Bajra
Alluvial,171.6,31.4,27.3,29.4,48.0,9.5,28.2,Cotton
Calcareous,311.8,35.3,11.8,23.5,76.0,5.4,33.2,Maize
Laterite,310.4,23.0,5.3,14.2,31.5,9.7,17.8,Mustard
Peaty,188.5,33.4,19.5,26.4,70.2,9.5,10.1,Sesame
Laterite,129.6,31.4,5.8,18.6,39.4,8.6,27.4,Tur
Peaty,388.0,34.1,7.8,20.9,89.6,5.3,7.0,Soybean
Calcareous,94.8,24.8,13.9,19.4,60.1,8.0,9.9,Soybean
Black,383.7,32.2,12.1,22.2,93.3,3.7,21.1,Rice
Calcareous,386.7,21.3,7.8,14.6,76.7,4.2,0.4,Soybean
Loamy,132.2,40.5,27.8,34.1,55.5,8.6,12.9,Cotton
Sandy,121.8,35.3,6.9,21.1,31.8,13.0,26.1,Mustard
Black,17.4,21.0,5.9,13.4,51.4,13.4,13.2,Barley
Clayey,177.5,39.7,9.2,24.5,53.2,10.9,8.0,Sesame
Loamy,147.7,18.5,8.4,13.4,85.6,9.8,25.6,Wheat
Laterite,94.4,29.1,22.2,25.6,70.2,12.2,6.0,Mustard
Calcareous,231.1,29.9,7.0,18.4,36.3,12.7,11.5,Bajra
Black,386.9,36.8,19.5,28.1,52.7,7.8,10.6,Cotton
Clayey,192.2,27.5,25.2,26.4,42.9,12.5,19.7,Maize
Alluvial,281.3,26.6,17.8,22.2,59.3,9.4,12.1,Cotton
Loamy,60.8,37.5,13.3,25.4,51.9,12.5,32.3,Soybean
Calcareous,358.6,32.1,12.2,22.1,84.8,3.8,28.9,Sugarcane
Sandy,87.7,20.1,17.4,18.8,89.2,8.1,5.8,Maize
Peaty,120.8,21.3,5.9,13.6,68.6,4.3,34.2,Mustard
Calcareous,160.9,19.4,8.8,14.1,80.8,13.8,22.7,Mustard
Sandy,224.4,28.6,16.9,22.8,68.7,13.1,18.6,Sesame
Calcareous,54.3,32.6,20.8,26.7,97.5,9.9,27.6,Sugarcane
Black,153.4,31.1,14.4,22.8,77.4,11.2,5.3,Soybean
Sandy,253.9,28.3,11.9,20.1,90.7,4.2,30.1,Soybean
Alluvial,20.2,28.4,22.1,25.2,34.4,6.8,12.9,Sesame
Saline,150.0,30.7,16.4,23.5,72.9,5.1,34.7,Barley
Saline,138.8,27.9,22.7,25.3,55.0,5.3,32.4,Soybean
Saline,19.2,19.8,10.1,14.9,29.8,3.3,10.3,Groundnut
Laterite,13.5,30.6,22.4,26.5,43.5,11.8,8.2,Cotton
Calcareous,374.5,41.5,29.8,35.6,56.6,13.6,16.9,Chana
Red,38.1,32.8,9.3,21.0,57.4,4.3,15.4,Rice
Black,266.4,26.2,10.2,18.2,44.0,10.6,33.1,Groundnut
Alluvial,338.9,40.0,31.4,35.7,30.3,6.7,13.0,Groundnut
Calcareous,72.6,26.6,11.5,19.1,89.5,11.3,30.2,Sesame
Saline,388.3,20.4,14.5,17.4,71.4,5.4,19.7,Soybean
Saline,289.7,42.0,38.3,40.1,85.8,6.2,27.2,Groundnut
Sandy,221.5,28.4,26.3,27.4,49.9,10.9,29.4,Maize
Black,29.5,24.0,19.5,21.8,77.9,4.0,9.0,Maize
Red,289.0,20.9,6.5,13.7,49.4,11.2,12.6,Wheat
Peaty,226.6,40.1,10.3,25.2,67.7,13.8,11.3,Rice
Saline,22.6,41.8,24.4,33.1,74.3,7.9,23.3,Cotton
Loamy,335.3,35.7,23.7,29.7,66.2,9.9,3.4,Maize
Red,343.9,38.1,9.0,23.6,81.9,5.3,24.3,Soybean
Laterite,392.2,33.4,9.1,21.2,76.5,6.1,9.9,Soybean
Black,280.2,36.9,6.2,21.6,43.8,8.6,31.0,Cotton
Black,220.7,27.3,13.3,20.3,90.3,9.1,30.6,Rice
Calcareous,13.4,30.2,27.0,28.6,38.5,11.6,10.8,Groundnut
Saline,30.6,27.0,17.0,22.0,26.9,10.9,15.6,Bajra
Clayey,397.0,20.1,13.7,16.9,60.2,10.1,21.5,Wheat
Saline,250.6,22.9,7.9,15.4,66.3,6.8,11.9,Mustard
Alluvial,165.6,34.1,10.2,22.1,77.4,10.9,7.6,Sesame
Black,397.1,36.4,5.2,20.8,31.7,5.6,28.0,Soybean
Alluvial,296.1,18.5,6.0,12.2,70.9,3.7,12.0,Soybean
Red,218.0,40.1,19.3,29.7,75.9,10.2,11.3,Rice
Peaty,384.2,22.1,13.9,18.0,42.7,11.6,5.6,Bajra
Loamy,301.2,20.9,17.1,19.0,97.3,3.3,29.0,Rice
Laterite,380.5,37.8,6.1,21.9,40.5,3.6,11.7,Groundnut
Peaty,277.2,30.3,19.9,25.1,33.9,7.5,19.8,Sesame
Clayey,134.8,32.2,11.8,22.0,41.5,12.4,24.3,Sugarcane
Saline,274.7,28.4,11.1,19.8,84.3,12.8,26.5,Rice
Sandy,238.7,18.2,12.4,15.3,49.0,8.4,13.4,Sesame
Loamy,230.7,36.0,12.3,24.1,67.9,9.8,2.0,Cotton
Calcareous,121.4,29.1,22.8,26.0,37.3,11.8,16.4,Chana
Laterite,224.2,41.0,30.0,35.5,94.4,10.9,13.3,Wheat
Black,329.9,32.4,26.5,29.4,85.6,6.3,1.6,Rice
Peaty,128.2,31.8,26.1,29.0,89.3,7.6,23.0,Cotton
Alluvial,305.4,19.6,14.9,17.2,22.6,8.1,20.4,Cotton
Red,375.8,32.8,10.0,21.4,82.6,5.4,14.6,Sugarcane
Black,279.9,37.6,23.9,30.8,83.4,4.8,23.7,Soybean
Saline,133.1,18.7,15.1,16.9,57.8,10.0,31.2,Chana
Red,394.6,36.9,20.5,28.7,33.5,12.7,24.7,Cotton
Black,92.7,20.9,15.2,18.0,58.3,10.0,13.1,Groundnut
Laterite,32.9,20.1,14.2,17.1,83.8,10.8,12.1,Tur
Alluvial,216.2,39.8,10.2,25.0,80.5,8.0,27.8,Mustard
Laterite,73.4,33.5,11.1,22.3,44.4,7.4,23.0,Barley
Alluvial,365.5,37.4,16.6,27.0,69.1,13.8,1.8,Mustard
Red,304.4,26.1,5.4,15.8,89.3,9.0,19.4,Sugarcane
Laterite,233.3,19.8,14.9,17.4,53.5,7.0,15.9,Maize
Alluvial,323.7,28.5,18.6,23.6,90.3,7.0,26.0,Sugarcane
Calcareous,132.5,20.7,9.4,15.1,88.5,13.2,8.8,Mustard
Loamy,280.6,37.8,14.8,26.3,70.6,9.6,10.1,Soybean
Saline,23.5,32.3,26.5,29.4,99.7,9.7,13.4,Barley
Black,301.1,31.1,25.3,28.2,72.1,4.2,1.4,Soybean
Alluvial,338.2,31.6,5.7,18.7,77.4,12.2,10.1,Sugarcane
Saline,397.0,20.1,16.4,18.2,49.3,7.2,10.9,Barley
Alluvial,352.5,25.4,8.8,17.1,26.0,12.0,29.5,Groundnut
Alluvial,219.0,38.0,7.7,22.9,66.3,10.5,26.8,Groundnut
Alluvial,129.5,35.6,23.3,29.5,54.5,4.4,11.9,Maize
Saline,389.9,18.2,6.0,12.1,29.1,13.7,18.7,Wheat
Clayey,77.6,23.4,15.6,19.5,57.9,5.4,14.8,Mustard
Calcareous,163.3,32.9,18.4,25.6,39.2,11.4,14.1,Soybean
Red,201.3,36.8,29.2,33.0,26.0,13.7,31.8,Cotton
Calcareous,258.1,24.7,6.8,15.8,63.1,6.9,26.2,Barley
Laterite,348.1,20.1,14.3,17.2,31.4,6.4,21.2,Barley
Loamy,250.7,32.3,26.8,29.5,45.8,9.5,27.9,Cotton
Clayey,71.6,41.2,26.5,33.9,27.8,12.4,34.9,Bajra
Saline,55.7,30.7,18.3,24.5,23.6,6.6,23.7,Soybean
Peaty,155.6,31.8,26.6,29.2,98.7,7.0,11.1,Soybean
Sandy,264.4,33.5,17.7,25.6,63.7,4.7,31.3,Sugarcane
Clayey,151.6,30.5,10.5,20.5,78.8,3.8,18.3,Barley
Red,59.1,32.0,29.1,30.6,42.7,9.1,23.9,Sesame
Calcareous,348.7,29.6,5.5,17.6,58.5,3.5,5.4,Groundnut
Black,1.9,35.2,31.5,33.4,79.7,8.3,35.0,Bajra
Laterite,331.2,34.1,24.7,29.4,61.7,13.5,3.4,Maize
Red,152.1,28.0,14.6,21.3,82.1,10.3,19.6,Rice
Red,322.4,36.5,21.6,29.1,96.3,3.5,12.7,Maize
Calcareous,279.2,25.3,22.4,23.9,93.3,13.9,24.7,Rice
Saline,54.2,34.3,17.2,25.8,84.6,9.5,12.4,Chana
Saline,28.1,24.1,8.6,16.4,41.1,8.1,8.7,Barley
Peaty,225.9,38.6,31.3,35.0,34.4,7.5,30.1,Sesame
Red,84.5,30.1,18.3,24.2,97.0,3.5,14.2,Cotton
Clayey,265.3,30.4,25.6,28.0,72.4,8.4,3.9,Soybean
Peaty,72.9,19.5,8.4,13.9,33.4,9.2,2.1,Mustard
Laterite,159.0,37.8,13.4,25.6,84.4,13.6,1.8,Wheat
Clayey,75.6,32.5,21.8,27.1,52.0,10.7,16.6,Soybean
Alluvial,56.9,22.7,19.7,21.2,79.2,6.1,29.8,Cotton
Calcareous,37.5,41.7,32.3,37.0,39.9,8.1,8.2,Bajra
Clayey,186.1,41.0,6.8,23.9,58.6,5.1,6.8,Cotton
Red,346.4,29.9,12.0,20.9,26.1,6.9,15.1,Sugarcane
Clayey,117.3,21.7,6.3,14.0,68.3,5.1,26.4,Barley
Loamy,362.9,22.8,17.1,20.0,98.9,8.3,8.4,Sugarcane
Black,156.5,26.0,9.5,17.8,66.7,12.2,13.5,Maize
Laterite,78.5,27.0,9.9,18.4,62.9,13.1,0.2,Barley
Red,117.6,19.2,16.9,18.0,77.9,13.3,25.2,Mustard
Calcareous,230.6,34.6,18.6,26.6,91.5,10.8,35.0,Rice
Peaty,233.3,31.8,24.9,28.4,60.1,13.7,3.2,Rice
Calcareous,244.0,39.5,8.6,24.1,39.6,6.3,18.5,Bajra
Clayey,215.4,25.4,18.9,22.1,54.3,10.2,12.9,Maize
Laterite,94.9,41.3,20.7,31.0,24.1,4.0,1.3,Soybean
Black,33.6,24.5,16.9,20.7,52.0,13.3,7.8,Mustard
Sandy,260.4,40.0,31.3,35.6,66.3,6.6,7.9,Wheat
Sandy,285.4,21.2,8.1,14.6,36.3,4.5,10.1,Barley
Black,218.2,36.1,24.6,30.4,26.4,12.7,33.6,Maize
Clayey,13.0,29.0,23.1,26.1,87.2,4.4,26.9,Tur
Laterite,225.0,29.4,16.3,22.9,25.5,8.1,27.0,Soybean
Sandy,218.7,20.7,14.2,17.4,67.8,3.7,22.1,Soybean
Black,7.0,26.7,21.4,24.0,85.3,10.1,0.7,Soybean
Alluvial,222.2,33.5,25.7,29.6,51.7,10.2,26.2,Cotton
Saline,220.8,19.6,12.3,16.0,52.3,11.9,3.8,Soybean
Saline,15.9,36.1,22.1,29.1,90.9,9.6,12.3,Barley
Black,94.5,22.8,19.6,21.2,38.2,4.4,25.2,Soybean
Red,326.6,18.1,12.7,15.4,46.4,3.9,10.7,Rice
Clayey,176.5,38.8,20.1,29.4,26.0,8.1,5.4,Maize
Calcareous,394.2,20.5,18.4,19.4,23.0,5.4,26.8,Sesame
Alluvial,267.8,30.3,7.5,18.9,41.1,3.2,4.1,Mustard
Red,98.6,24.2,11.4,17.8,35.0,13.2,9.2,Sesame
Loamy,133.5,24.1,10.3,17.2,50.5,7.8,16.7,Groundnut
Laterite,302.6,27.9,13.6,20.8,27.1,3.8,22.9,Soybean
Black,93.5,21.7,11.1,16.4,68.6,4.8,3.2,Groundnut
Laterite,172.8,37.5,31.0,34.2,20.6,8.6,22.4,Maize
Loamy,243.6,37.7,23.5,30.6,85.0,10.9,17.2,Soybean
Peaty,41.4,23.7,14.8,19.2,93.9,9.6,30.9,Rice
Saline,318.5,27.4,9.4,18.4,36.7,7.7,25.5,Sesame
Laterite,209.9,28.5,15.6,22.1,23.7,10.5,22.1,Tur
Clayey,148.3,23.6,13.0,18.3,45.6,3.9,30.1,Wheat
Loamy,184.2,24.5,5.4,14.9,45.3,12.7,20.2,Barley
Alluvial,191.9,36.6,30.0,33.3,63.9,12.9,9.7,Rice
Saline,126.7,30.1,13.3,21.7,40.5,7.4,33.2,Sesame
Peaty,84.8,18.6,5.2,11.9,41.1,3.2,14.2,Mustard
Sandy,256.8,36.2,13.2,24.7,63.2,3.0,25.6,Sesame
Sandy,386.4,25.1,19.2,22.1,64.8,12.5,0.5,Sugarcane
Peaty,111.9,24.1,18.7,21.4,73.5,12.7,16.4,Cotton
Alluvial,272.2,25.8,14.3,20.1,60.3,4.1,19.0,Mustard
Loamy,323.2,29.5,20.5,25.0,92.3,5.9,13.5,Soybean
Saline,194.6,19.8,12.9,16.4,22.3,3.1,16.9,Rice
Alluvial,331.5,21.2,15.9,18.6,25.5,10.4,0.9,Wheat
Peaty,344.3,34.6,16.4,25.5,99.7,7.9,31.8,Rice
Clayey,305.6,37.3,14.2,25.8,48.0,13.2,27.3,Sesame
Laterite,369.8,38.9,11.2,25.0,99.4,6.4,8.8,Groundnut
Peaty,89.4,24.2,7.3,15.8,57.4,8.3,20.1,Wheat
Loamy,208.8,26.0,21.5,23.8,84.3,11.4,31.2,Sugarcane
Laterite,310.8,40.2,8.0,24.1,38.1,6.0,24.6,Sesame
Red,243.0,30.3,15.6,22.9,33.9,4.9,34.5,Sesame
Black,222.2,41.3,12.0,26.6,89.4,14.0,32.7,Maize
Calcareous,332.4,23.4,10.2,16.8,57.0,7.7,5.6,Mustard
Sandy,249.9,22.4,17.8,20.1,72.8,12.7,14.2,Rice
Black,5.2,32.7,18.7,25.7,65.1,6.3,30.3,Tur
Loamy,247.9,35.7,16.4,26.1,91.5,6.0,8.2,Cotton
Alluvial,325.5,23.6,10.3,17.0,41.7,3.4,4.8,Bajra
Loamy,321.3,28.8,22.4,25.6,29.1,13.3,2.5,Soybean
Saline,101.7,36.5,5.8,21.1,54.2,8.5,0.7,Barley
Loamy,67.3,19.3,16.3,17.8,67.0,7.0,6.4,Soybean
Alluvial,67.8,27.5,13.1,20.3,21.7,6.8,29.0,Soybean
Saline,321.8,39.7,12.2,26.0,88.2,7.8,33.2,Groundnut
Black,52.9,18.9,6.3,12.6,71.1,14.0,3.7,Mustard
Clayey,349.3,24.4,20.3,22.4,97.3,3.8,9.2,Sugarcane
Sandy,383.0,38.8,25.9,32.3,49.8,4.8,11.6,Wheat
Black,106.3,28.3,17.1,22.7,93.9,9.3,10.9,Cotton
Calcareous,215.8,19.4,12.4,15.9,40.7,8.1,32.1,Maize
Loamy,77.1,37.8,26.6,32.2,83.7,8.4,10.5,Cotton
Laterite,38.9,30.3,27.2,28.8,32.9,3.5,7.4,Mustard
Alluvial,137.1,19.8,13.1,16.4,95.3,10.1,2.6,Wheat
Laterite,64.9,18.3,9.5,13.9,94.2,12.2,1.0,Barley
Peaty,182.0,18.7,8.1,13.4,80.1,7.2,19.4,Mustard
Red,170.0,28.6,7.5,18.1,87.4,4.8,25.0,Rice
Sandy,261.0,27.9,24.0,25.9,41.4,8.5,11.7,Bajra
Calcareous,198.6,40.8,29.9,35.3,30.4,5.0,3.9,Chana
Clayey,147.1,33.5,16.9,25.2,60.1,13.3,15.1,Sugarcane
Red,139.4,22.6,12.0,17.3,52.7,7.7,32.5,Soybean
Red,382.9,35.2,30.0,32.6,69.1,4.8,20.2,Barley
Sandy,86.0,39.3,10.0,24.6,71.9,10.6,8.2,Sugarcane
Red,325.4,22.0,19.8,20.9,28.8,4.0,3.0,Sugarcane
Clayey,75.7,28.4,23.2,25.8,68.8,7.1,17.3,Maize
Peaty,260.9,24.8,20.5,22.6,77.1,7.7,14.8,Sugarcane
Sandy,64.4,36.9,34.1,35.5,34.6,3.9,10.4,Sugarcane
Black,6.2,36.2,18.0,27.1,39.2,9.2,24.2,Cotton
Loamy,92.8,39.4,5.5,22.4,55.6,7.1,7.0,Soybean
Alluvial,15.6,39.7,17.4,28.6,31.3,4.9,8.9,Cotton
Loamy,250.5,19.1,8.6,13.9,89.6,9.3,4.0,Sugarcane
