state,district,month,soil_type,rainfall_mm,temp_high_c,temp_low_c,temp_avg_c,humidity_percent,sunlight_hours,wind_speed_kmph,wind_direction,rain_probability,rain_duration_hours
Gujarat,Surat,2025-02,Red,4.09040218,32.1,14.8,23.5,53.7,8.3,7.3,N,61.00,0.53
Gujarat,Bhavnagar,2024-06,Black,329.9357439,37.3,27.9,32.6,74,5.6,11.3,NE,69.00,42.89
Gujarat,Gandhinagar,2024-07,Alluvial,173.0692565,31.8,24.1,28,89,4.3,5.7,W,36.00,22.50
Maharashtra,Satara,2025-03,Sandy,20.22673073,36.2,21.3,28.8,31.9,10.1,12,E,50.00,2.63
Maharashtra,Pune,2023-11,Sandy,4.907847377,26.6,17.5,22.1,54,7.1,4.9,SW,52.00,0.64
Gujarat,Gandhinagar,2025-03,Sandy,16.98739599,34,19.8,26.9,49.2,8.8,7.6,W,66.00,2.21
Rajasthan,Udaipur,2024-08,Loamy,54.84362562,35.6,20.9,28.2,49.8,9.2,5,W,31.00,7.13
Gujarat,Bhavnagar,2025-07,Sandy,199.7671926,30.9,24.2,27.5,79.8,4.2,13.3,E,67.00,25.97
Rajasthan,Sikar,2025-02,Black,0,25.1,5.3,15.2,44,8.9,4.8,SE,59.00,0.00
Maharashtra,Solapur,2025-02,Black,13.16679489,30.7,13.1,21.9,47,9.9,9.5,N,60.00,1.71
Rajasthan,Kota,2025-08,Loamy,52.53384727,32,23.5,27.8,49.7,10.6,11.5,SE,37.00,6.83
Rajasthan,Kota,2024-09,Alluvial,15.36879813,34.6,22.5,28.6,32.5,9.7,11.2,SW,57.00,2.00
Gujarat,Vadodara,2024-09,Alluvial,67.7948947,32.2,25.3,28.8,79.1,5.3,10,NW,39.00,8.81
Maharashtra,Satara,2025-07,Alluvial,293.3009558,31.2,25.4,28.3,71,4.4,12.5,NW,90.00,38.13
Rajasthan,Bharatpur,2025-04,Black,2.974247654,37.5,21.9,29.7,48.6,8.6,7.8,SE,41.00,0.39
Rajasthan,Alwar,2024-02,Alluvial,5.133105623,26.3,9.3,17.8,40,8.7,5.8,W,69.00,0.67
Rajasthan,Jodhpur,2024-07,Sandy,37.7071906,34.3,25.2,29.8,61.4,7.5,4.4,SE,90.00,4.90
Rajasthan,Ajmer,2024-02,Loamy,10.00197143,25.3,6.8,16.1,52.6,8,5.8,S,57.00,1.30
Rajasthan,Pali,2024-03,Sandy,3.597130991,33.2,11.6,22.4,38.7,9.7,8.6,NW,78.00,0.47
Maharashtra,Kolhapur,2023-12,Sandy,7.724247889,27.8,14.1,20.9,34,9.9,10,NE,82.00,1.00
Maharashtra,Aurangabad,2024-11,Alluvial,12.07883274,30.7,17.7,24.2,34.3,7.9,10.3,NW,84.00,1.57
Maharashtra,Nagpur,2024-05,Alluvial,76.71037599,41.9,25.5,33.7,61.9,6.1,4.4,SE,89.00,9.97
Maharashtra,Mumbai,2025-03,Loamy,26.72596299,33.5,19.4,26.4,49.7,8.5,9.1,N,72.00,3.47
Gujarat,Vadodara,2024-06,Red,219.9770648,36.9,27.3,32.1,76.6,4.7,4,SE,30.00,28.60
Maharashtra,Pune,2024-01,Loamy,6.133388342,27.8,13.4,20.6,35.5,9.6,12.8,E,68.00,0.80
Maharashtra,Amravati,2024-08,Red,120.2569024,27.7,22.3,25,79.4,6,6.9,E,51.00,15.63
Gujarat,Banaskantha,2025-04,Alluvial,28.57260645,37.8,22.3,30,60,9.2,7.2,SE,77.00,3.71
Maharashtra,Nagpur,2025-08,Red,273.7754332,31.5,23.2,27.4,61,6.8,3.3,S,68.00,35.59
Maharashtra,Aurangabad,2025-06,Sandy,201.7696637,38.1,23.4,30.8,63.3,5.7,8,NE,89.00,26.23
Gujarat,Gandhinagar,2025-06,Red,117.8699352,37.3,30.3,33.8,76.1,7.8,8.9,N,86.00,15.32
Rajasthan,Udaipur,2025-07,Sandy,21.70107239,35.3,24.1,29.7,53.9,9.6,12.6,NW,78.00,2.82
Gujarat,Rajkot,2023-10,Loamy,23.84902082,34.1,21.8,28,40.1,8.9,10.6,W,36.00,3.10
Gujarat,Jamnagar,2024-04,Alluvial,25.49346619,39.1,22.9,31,52,8.9,8.2,E,72.00,3.31
Gujarat,Banaskantha,2024-04,Alluvial,19.10659283,41.2,24.1,32.7,41.6,8.9,7.1,E,57.00,2.48
Maharashtra,Pune,2024-12,Sandy,10.39644354,29.8,14.7,22.2,41.3,9.1,5.2,NE,48.00,1.35
Maharashtra,Kolhapur,2025-09,Loamy,87.3705862,32.7,21.2,27,77.1,7.4,7,W,38.00,11.36
Rajasthan,Jodhpur,2023-10,Red,0.103379992,32.1,16,24.1,49.5,9,7.8,S,62.00,0.01
Maharashtra,Nagpur,2024-03,Sandy,30.26489804,36.3,22.2,29.2,52.4,9.6,3.5,W,45.00,3.93
Maharashtra,Pune,2024-10,Red,43.44397591,34.9,18.8,26.9,71.4,10.8,7.6,W,46.00,5.65
Maharashtra,Satara,2024-03,Red,13.13648549,36.2,20.5,28.4,36.4,10.9,10.1,S,34.00,1.71
Gujarat,Bhavnagar,2024-08,Black,299.2696678,32.2,23.5,27.9,64.6,5.2,13.1,NW,73.00,38.91
Rajasthan,Bharatpur,2024-07,Sandy,26.39584636,31.3,23.5,27.4,69.1,10,9.2,NE,33.00,3.43
Maharashtra,Amravati,2024-09,Sandy,124.5159735,32.2,21.9,27.1,57.2,6.7,5.1,NW,34.00,16.19
Rajasthan,Ajmer,2024-08,Alluvial,28.21556375,31.6,23.2,27.4,63.1,10.7,3.9,SW,63.00,3.67
Maharashtra,Amravati,2025-06,Loamy,217.9773321,35.3,24.8,30,63.4,5.2,7.5,S,44.00,28.34
Maharashtra,Solapur,2024-12,Loamy,11.24320506,29.5,14.2,21.9,31.7,9.3,11.1,NW,55.00,1.46
Gujarat,Vadodara,2023-10,Black,24.72490053,36.4,24,30.2,45.7,11.1,4.2,S,31.00,3.21
Rajasthan,Alwar,2024-07,Alluvial,31.81438423,33.6,22.4,28,44,8.3,8.6,N,78.00,4.14
Gujarat,Surat,2024-03,Red,11.32128153,37.5,18.2,27.9,59.5,9.2,16.4,W,40.00,1.47
Gujarat,Kutch,2025-05,Red,67.58987585,39,29.8,34.4,48.5,7.4,5.5,NE,87.00,8.79
Maharashtra,Solapur,2024-01,Loamy,18.07356388,29.3,14,21.6,41.4,9.3,12.4,SE,33.00,2.35
Maharashtra,Satara,2025-04,Black,34.22155557,38.7,26.4,32.5,55.2,9.7,11.2,N,41.00,4.45
Gujarat,Gandhinagar,2023-12,Red,6.547611345,33.4,14.5,23.9,50.6,10.1,10.3,W,55.00,0.85
Gujarat,Junagadh,2024-09,Red,97.03368859,37.1,22.5,29.8,38,7.5,6.8,SE,87.00,12.61
Gujarat,Kutch,2024-01,Red,4.275793997,28.9,12.5,20.7,34.8,9.2,2.7,NE,90.00,0.56
Gujarat,Surat,2025-02,Red,4.592120429,32.1,14.8,23.5,53.7,8.3,7.3,N,55.00,0.60
Gujarat,Rajkot,2024-12,Black,8.07683322,31.5,15.6,23.6,37.3,10.4,8.6,W,85.00,1.05
Gujarat,Ahmedabad,2025-08,Loamy,144.9400422,32.8,24,28.4,87.4,4.7,7.1,NE,68.00,18.84
Maharashtra,Aurangabad,2025-09,Loamy,75.43495608,30.9,21.4,26.1,72.5,8.5,9.5,E,42.00,9.81
Gujarat,Vadodara,2023-12,Alluvial,0,31.3,13.7,22.5,35.6,9,5.1,NE,54.00,0.00
Rajasthan,Udaipur,2024-05,Alluvial,20.02261586,41.6,26,33.8,23.7,10,4.9,SW,50.00,2.60
Rajasthan,Bharatpur,2025-09,Red,14.36877834,33.5,22.9,28.2,53,10.4,3.7,SW,31.00,1.87
Gujarat,Bhavnagar,2025-07,Sandy,221.4619267,30.9,24.2,27.5,79.8,4.2,13.3,E,31.00,28.79
Rajasthan,Ajmer,2024-09,Black,26.23169783,34.6,20.6,27.6,48.4,10.5,10.3,E,33.00,3.41
Maharashtra,Solapur,2025-05,Red,76.61515831,37.7,27.1,32.4,48.5,7.8,9.7,SE,60.00,9.96
Rajasthan,Pali,2024-04,Alluvial,5.36240105,39.3,20.5,29.9,38,8,7.3,N,46.00,0.70
Maharashtra,Nagpur,2023-11,Black,14.27284306,28.9,16,22.4,34.3,10.5,13.5,SW,64.00,1.86
Maharashtra,Satara,2024-05,Loamy,115.8273218,40.6,26.3,33.5,69.4,5.8,9.2,NW,44.00,15.06
Rajasthan,Bharatpur,2025-05,Alluvial,23.28874664,42.6,24.3,33.5,50.9,6.8,6,E,65.00,3.03
Gujarat,Ahmedabad,2024-04,Black,24.02377748,36.2,22.5,29.4,47,10.2,8.6,SE,77.00,3.12
Gujarat,Gandhinagar,2024-01,Sandy,7.981624965,29.2,12,20.6,44.4,8.7,6.9,SW,41.00,1.04
Maharashtra,Amravati,2024-10,Alluvial,32.65368872,37.1,20.2,28.6,56.9,10.4,9.1,NE,31.00,4.24
Rajasthan,Udaipur,2025-01,Loamy,3.470552906,23.7,6.4,15.1,19.7,10.2,8.3,SE,75.00,0.45
Gujarat,Gandhinagar,2023-10,Alluvial,14.72808175,32.8,23.8,28.3,55.1,8.8,14.5,S,55.00,1.91
Rajasthan,Udaipur,2024-04,Black,17.39677002,37.7,19.3,28.5,41.6,9.9,8.1,SW,54.00,2.26
Gujarat,Junagadh,2024-01,Loamy,3.642438456,30.9,13.1,22,63.5,10.1,7.2,S,82.00,0.47
Rajasthan,Bharatpur,2025-06,Sandy,24.05652338,40.9,27,34,30.9,8.5,8.5,E,35.00,3.13
Gujarat,Gandhinagar,2024-07,Alluvial,144.5232477,31.8,24.1,28,89,4.3,5.7,W,41.00,18.79
Maharashtra,Satara,2024-09,Black,187.8417597,32.9,20.6,26.8,67.8,7.7,5.2,SW,62.00,24.42
Maharashtra,Amravati,2024-08,Red,121.0865655,27.7,22.3,25,79.4,6,6.9,E,37.00,15.74
Maharashtra,Amravati,2025-04,Alluvial,0,36.7,24.1,30.4,54.2,8.5,7.9,NW,53.00,0.00
Maharashtra,Sangli,2025-08,Black,341.9387512,31.8,21.2,26.5,78.7,3.4,6.2,E,73.00,44.45
Maharashtra,Sangli,2025-04,Black,37.85365259,35.3,23.3,29.3,36.6,8.9,6.4,E,62.00,4.92
Gujarat,Jamnagar,2024-03,Loamy,4.41868452,33.8,16.7,25.2,55.5,8.6,15.7,NW,48.00,0.57
Maharashtra,Kolhapur,2024-08,Black,173.6371163,32,21.1,26.6,61.3,4.4,11.4,NE,46.00,22.57
Rajasthan,Udaipur,2025-09,Loamy,12.37362987,32,20.8,26.4,39.4,6.6,14,SW,62.00,1.61
Maharashtra,Nashik,2024-10,Loamy,38.19672586,32.3,20.3,26.3,59.7,10.6,7.7,NW,83.00,4.97
Maharashtra,Kolhapur,2024-05,Sandy,50.41411484,37.4,26.6,32,56.1,8.3,9.5,N,46.00,6.55
Rajasthan,Pali,2025-01,Alluvial,5.576831596,24.1,6.2,15.2,34,8.6,13.1,SW,53.00,0.72
Rajasthan,Alwar,2024-01,Red,0.799094445,25.4,6.4,15.9,45.2,8.5,12,NE,33.00,0.10
Maharashtra,Satara,2024-05,Loamy,96.09596995,40.6,26.3,33.5,69.4,5.8,9.2,NW,83.00,12.49
Gujarat,Gandhinagar,2024-09,Alluvial,66.82125769,37,22.4,29.7,63.1,7.8,9,SW,78.00,8.69
Rajasthan,Jaipur,2024-03,Sandy,5.393558198,33.5,12.1,22.8,52.6,10.2,13.5,S,75.00,0.70
Gujarat,Surat,2024-04,Red,25.60821995,38,22.9,30.4,49.8,9.3,10.4,NW,87.00,3.33
Maharashtra,Kolhapur,2024-01,Sandy,7.92052786,31.2,13.8,22.5,51.7,8.4,6.5,S,56.00,1.03
Rajasthan,Alwar,2023-10,Loamy,7.259910796,32.8,13.5,23.1,46.8,10.9,3.7,NW,62.00,0.94
Maharashtra,Satara,2023-11,Alluvial,13.5415202,30.3,14.8,22.6,51.2,8.9,4.5,E,53.00,1.76
Maharashtra,Solapur,2025-01,Red,10.20179799,31.6,12.5,22.1,44.9,8.2,9.4,NW,46.00,1.33
Maharashtra,Aurangabad,2024-05,Red,86.63626396,39.1,26.9,33,58.6,7.5,7.5,SE,62.00,11.26
Maharashtra,Satara,2024-08,Sandy,286.4711747,31.6,21.2,26.4,81.8,4.4,10.7,W,69.00,37.24
Rajasthan,Bikaner,2023-12,Sandy,0.716814984,23.4,5.7,14.5,44.2,9.6,4.6,S,89.00,0.09
Gujarat,Vadodara,2023-12,Alluvial,0,31.3,13.7,22.5,35.6,9,5.1,NE,41.00,0.00
Rajasthan,Udaipur,2024-02,Alluvial,0,26.7,8.5,17.6,63,10.2,7.1,NE,40.00,0.00
Rajasthan,Bharatpur,2025-03,Red,1.131725694,32.2,10.6,21.4,52.5,7.4,8,E,76.00,0.15
Gujarat,Junagadh,2024-08,Red,349.0528768,30,24.6,27.3,78,7.1,8.1,SE,88.00,45.38
Maharashtra,Amravati,2025-07,Sandy,504.076342,29,24.5,26.8,83,5.8,12.9,S,39.00,65.53
Maharashtra,Solapur,2023-12,Loamy,5.088114838,29.6,14.2,21.9,65.9,7.9,8.9,W,57.00,0.66
Maharashtra,Satara,2025-01,Sandy,6.741509436,30.1,14.4,22.2,48.2,10,3.4,SW,49.00,0.88
Gujarat,Banaskantha,2025-03,Alluvial,16.90578064,35,16.7,25.9,50.4,10.7,10.1,NW,78.00,2.20
Rajasthan,Udaipur,2024-08,Loamy,44.59815944,35.6,20.9,28.2,49.8,9.2,5,W,55.00,5.80
Maharashtra,Mumbai,2025-07,Loamy,326.9654093,31.9,21.3,26.6,70.8,6.3,4.4,W,84.00,42.51
Gujarat,Jamnagar,2024-02,Alluvial,5.849171446,30.8,14.1,22.4,37.4,8.9,3.6,N,73.00,0.76
Maharashtra,Mumbai,2024-02,Sandy,7.218488093,32.1,18.1,25.1,48.9,8.3,9.5,S,83.00,0.94
Rajasthan,Kota,2024-11,Alluvial,6.9009735,27.3,10.5,18.9,26.4,10.1,9.3,SW,60.00,0.90
Rajasthan,Jaipur,2024-02,Sandy,0,28.1,7.5,17.8,33.7,9,11.7,S,35.00,0.00
Gujarat,Jamnagar,2023-11,Red,5.610360859,33.4,17.2,25.3,37.2,9.7,4.9,SE,54.00,0.73
Gujarat,Jamnagar,2024-02,Alluvial,6.995467254,30.8,14.1,22.4,37.4,8.9,3.6,N,42.00,0.91
Rajasthan,Kota,2025-06,Loamy,31.93059271,39.9,29,34.5,20.1,10.8,9.4,E,39.00,4.15
Gujarat,Kutch,2023-11,Red,9.127676172,33,17,25,40.2,9.2,9,N,64.00,1.19
Gujarat,Jamnagar,2024-01,Red,9.455238565,30.4,9.7,20,32.2,8.9,7.9,N,67.00,1.23
Gujarat,Surat,2024-08,Loamy,150.7219479,30.9,25.8,28.4,79.1,6,19.8,E,66.00,19.59
Gujarat,Vadodara,2024-12,Loamy,4.506359748,28.8,13.4,21.1,52.5,7.8,9.9,N,57.00,0.59
Rajasthan,Alwar,2025-07,Alluvial,26.08371221,35.4,22.8,29.1,45.2,8.8,11.7,NW,90.00,3.39
Rajasthan,Sikar,2024-09,Sandy,15.19820624,34.7,20.8,27.8,29.6,9.7,14.3,NE,68.00,1.98
Gujarat,Gandhinagar,2024-06,Red,195.4458377,37.1,29,33,79.3,5.5,7.9,SE,83.00,25.41
Maharashtra,Solapur,2024-06,Black,237.6945028,36.3,23.7,30,79.8,6.4,7,NE,46.00,30.90
Gujarat,Vadodara,2024-02,Black,5.398698206,30.8,13.6,22.2,33,11.5,8.4,E,89.00,0.70
Gujarat,Rajkot,2024-08,Loamy,154.8838061,31.7,25.4,28.5,86.8,6.4,7.5,S,86.00,20.13
Maharashtra,Amravati,2025-08,Sandy,285.5711516,30.3,21.7,26,84.8,6.6,5.8,NW,89.00,37.12
Rajasthan,Alwar,2024-11,Alluvial,4.534862939,28.4,9.3,18.9,56.7,8.3,9.6,SW,59.00,0.59
Rajasthan,Jaipur,2025-05,Black,19.75961707,42.1,26.3,34.2,32.6,9.8,7.5,S,86.00,2.57
Gujarat,Bhavnagar,2024-10,Sandy,15.23962318,36.1,24.3,30.2,56.3,9.2,4.7,S,77.00,1.98
Maharashtra,Pune,2024-11,Red,0.201820811,30,18.5,24.2,44.8,8.5,6.4,W,67.00,0.03
Gujarat,Rajkot,2025-05,Black,60.1903288,41.1,27.5,34.3,66.2,5.7,7.6,SE,78.00,7.82
Gujarat,Rajkot,2025-06,Black,222.152442,38.8,29.9,34.3,66,4,11.9,SW,50.00,28.88
Gujarat,Junagadh,2025-06,Alluvial,236.5050862,36.6,31,33.8,82,5.3,8.4,N,73.00,30.75
Rajasthan,Jaipur,2024-06,Black,47.93677845,41.4,28,34.7,40.4,8.6,10.8,NE,69.00,6.23
Maharashtra,Nagpur,2025-02,Sandy,13.18408962,32,14.9,23.4,59.1,9.4,8.4,SW,68.00,1.71
Rajasthan,Pali,2023-11,Red,2.879135946,26.7,10.1,18.4,52.7,7.9,8.6,NW,59.00,0.37
Maharashtra,Solapur,2024-02,Sandy,1.903808181,33.6,14.5,24.1,42.3,9.1,10.1,W,81.00,0.25
Maharashtra,Solapur,2025-04,Alluvial,25.56372021,37.2,24.7,31,40.1,8.8,8.4,NW,35.00,3.32
Maharashtra,Aurangabad,2024-04,Red,22.4517748,36.4,22.2,29.3,36.8,9,10.4,SE,48.00,2.92
Rajasthan,Udaipur,2023-11,Red,6.861852844,31.4,10.1,20.8,36,8,8.7,N,35.00,0.89
Maharashtra,Aurangabad,2025-03,Black,0,33.5,22.7,28.1,52.8,9.5,7,SW,84.00,0.00
Maharashtra,Amravati,2024-05,Sandy,77.11159526,37.6,25.2,31.4,74.4,5.5,10.1,NW,36.00,10.02
Gujarat,Bhavnagar,2024-10,Sandy,21.84752097,36.1,24.3,30.2,56.3,9.2,4.7,S,42.00,2.84
Rajasthan,Udaipur,2024-08,Loamy,54.55369808,35.6,20.9,28.2,49.8,9.2,5,W,68.00,7.09
Rajasthan,Jaipur,2025-02,Loamy,7.731257012,25.7,8.6,17.1,47,9.8,11.8,SE,42.00,1.01
Maharashtra,Aurangabad,2024-02,Loamy,6.457525952,30.2,15.2,22.7,46.5,8.7,11.2,S,56.00,0.84
Maharashtra,Solapur,2025-08,Black,356.9318978,29.1,21.2,25.1,79.2,5.9,12.5,SE,61.00,46.40
Rajasthan,Kota,2024-02,Loamy,13.31497222,26.4,6.4,16.4,26.2,10.2,2.7,W,80.00,1.73
Maharashtra,Nagpur,2024-09,Red,175.4987469,31.2,21.9,26.5,68.6,8.3,8.4,W,32.00,22.81
Gujarat,Jamnagar,2025-04,Sandy,18.41545914,38.4,22.3,30.4,35.8,8.5,5.5,S,77.00,2.39
Maharashtra,Aurangabad,2025-08,Black,308.3630613,27.3,21.6,24.5,88.3,5.5,8.5,N,58.00,40.09
Rajasthan,Jaipur,2025-04,Loamy,9.102120697,41.6,21.8,31.7,51,9.6,7.3,SE,90.00,1.18
Maharashtra,Kolhapur,2023-10,Red,52.70009524,37.4,20.5,28.9,58.2,10,10.4,E,36.00,6.85
Rajasthan,Ajmer,2024-01,Alluvial,5.03070247,25.1,4.1,14.6,48.5,7.5,7.9,SW,37.00,0.65
Maharashtra,Pune,2025-01,Loamy,16.32890373,28.5,15.4,21.9,60.2,10.5,6.7,N,57.00,2.12
Rajasthan,Alwar,2024-10,Red,7.708476139,32.9,15.6,24.2,33.2,9.1,8.9,S,30.00,1.00
Rajasthan,Jaipur,2023-12,Alluvial,4.452646831,24.3,6.6,15.4,84.3,7.4,13.1,E,45.00,0.58
Gujarat,Bhavnagar,2024-12,Loamy,1.494459004,29.2,13,21.1,39.6,8.8,8.4,NW,75.00,0.19
Gujarat,Jamnagar,2025-04,Sandy,14.92065206,38.4,22.3,30.4,35.8,8.5,5.5,S,45.00,1.94
Maharashtra,Satara,2023-12,Sandy,4.528977615,28.8,14.3,21.6,22.9,10.4,11.9,S,71.00,0.59
Rajasthan,Jodhpur,2024-02,Black,4.895239847,28.5,6.1,17.3,37.9,9.2,5.4,S,56.00,0.64
Maharashtra,Pune,2024-06,Red,208.9118637,37.5,24.6,31.1,71.8,4.5,9.2,N,70.00,27.16
Gujarat,Bhavnagar,2023-12,Alluvial,5.52693444,28.8,13.1,20.9,40.2,10,9.1,NE,46.00,0.72
Gujarat,Bhavnagar,2024-05,Red,66.20305289,41.4,27.1,34.2,64.7,9.3,12.1,W,83.00,8.61
Gujarat,Gandhinagar,2025-07,Black,260.1790659,32.3,26,29.1,73.8,6.2,10.6,S,72.00,33.82
Rajasthan,Bharatpur,2025-01,Black,4.055037199,22.4,7.6,15,61.4,12.7,4.6,SW,67.00,0.53
Gujarat,Junagadh,2025-06,Alluvial,271.5538943,36.6,31,33.8,82,5.3,8.4,N,87.00,35.30
Rajasthan,Jodhpur,2025-01,Red,4.167338695,24.1,5.5,14.8,37.4,10.5,12.7,W,83.00,0.54
Maharashtra,Pune,2025-05,Black,83.68179566,39.2,26.4,32.8,64.9,7.8,11.3,SE,53.00,10.88
Rajasthan,Jodhpur,2024-10,Loamy,14.4115687,33.6,15.6,24.6,50.8,8.8,10.3,S,72.00,1.87
Rajasthan,Bharatpur,2024-06,Loamy,41.99500253,37.9,26.5,32.2,37.3,9.9,11.6,W,56.00,5.46
Rajasthan,Ajmer,2024-10,Alluvial,3.179203051,33.9,15.7,24.8,45.7,9.6,7.3,W,39.00,0.41
Gujarat,Junagadh,2025-05,Loamy,50.68532715,42.5,29.2,35.9,64.3,5.8,8.2,W,57.00,6.59
Rajasthan,Bharatpur,2024-08,Red,24.9509241,31,23.6,27.3,51.7,11.7,9.6,S,38.00,3.24
Gujarat,Rajkot,2025-01,Alluvial,10.99291263,27.8,11,19.4,39,7.4,6.5,NW,89.00,1.43
Gujarat,Vadodara,2025-04,Alluvial,29.13205615,37.6,24.9,31.2,59.4,7,5.9,SE,53.00,3.79
Gujarat,Bhavnagar,2025-06,Alluvial,224.3529392,36.2,30.1,33.2,73.5,5,11.2,W,43.00,29.17
Maharashtra,Pune,2023-12,Sandy,8.28458584,32,15,23.5,37.7,9.3,12.1,E,82.00,1.08
Rajasthan,Pali,2024-10,Loamy,9.355698985,33.1,15.5,24.3,58.6,9.3,8.4,NW,38.00,1.22
Rajasthan,Udaipur,2024-04,Black,18.88904038,37.7,19.3,28.5,41.6,9.9,8.1,SW,67.00,2.46
Gujarat,Jamnagar,2025-05,Alluvial,56.99816961,41.2,29.7,35.5,50,8.2,7.2,SW,44.00,7.41
Maharashtra,Mumbai,2024-03,Red,19.05661422,33.3,20,26.6,45.1,8.7,10.1,NE,44.00,2.48
Rajasthan,Bharatpur,2024-10,Alluvial,6.083917537,35.8,16,25.9,52.7,8.9,9,E,46.00,0.79
Maharashtra,Kolhapur,2024-08,Black,183.2964173,32,21.1,26.6,61.3,4.4,11.4,NE,41.00,23.83
Rajasthan,Jaipur,2024-04,Black,12.50484302,39,20.1,29.6,58,8.8,10.2,S,85.00,1.63
Maharashtra,Sangli,2025-05,Alluvial,68.55841781,40.2,24.7,32.5,62.2,8.5,6.4,E,75.00,8.91
Rajasthan,Jodhpur,2024-10,Loamy,11.61338806,33.6,15.6,24.6,50.8,8.8,10.3,S,72.00,1.51
Gujarat,Kutch,2025-01,Black,6.698331375,29.3,13,21.1,16,11.6,7.3,S,57.00,0.87
Gujarat,Ahmedabad,2025-05,Alluvial,53.42158284,41.6,28,34.8,48.3,8.4,10.4,S,90.00,6.94
Rajasthan,Udaipur,2024-03,Alluvial,4.009964003,34.7,11.7,23.2,61.3,9.2,12.6,E,51.00,0.52
Rajasthan,Jodhpur,2025-05,Alluvial,29.68223058,41.3,26.8,34,23.7,9.4,5.9,SE,53.00,3.86
Rajasthan,Bikaner,2024-03,Sandy,13.67609377,33.7,11.7,22.7,29,9.2,7.1,SE,85.00,1.78
Rajasthan,Kota,2023-10,Alluvial,13.33582246,32.7,15.1,23.9,51.1,8.2,10.7,NE,43.00,1.73
Gujarat,Junagadh,2023-12,Sandy,2.228650116,30.6,13.2,21.9,56.9,12,6.7,E,69.00,0.29
Rajasthan,Bharatpur,2025-03,Red,1.035979153,32.2,10.6,21.4,52.5,7.4,8,E,72.00,0.13
Maharashtra,Nagpur,2025-01,Sandy,6.741622311,27.8,14.1,20.9,45.8,9.3,6.4,NE,56.00,0.88
Rajasthan,Ajmer,2025-05,Loamy,33.04839413,41.5,29.7,35.6,68.1,9.3,7.4,SW,60.00,4.30
Rajasthan,Bikaner,2024-03,Sandy,14.16103891,33.7,11.7,22.7,29,9.2,7.1,SE,35.00,1.84
Rajasthan,Pali,2025-08,Loamy,27.09402785,33.9,22.5,28.2,57.5,10.5,5.6,SW,64.00,3.52
Gujarat,Banaskantha,2024-09,Sandy,100.4794449,32.5,25.4,28.9,58.4,7,5.2,SE,58.00,13.06
Gujarat,Bhavnagar,2024-03,Alluvial,6.835148288,34.2,15.9,25.1,60,10.2,7.9,NW,53.00,0.89
Rajasthan,Bikaner,2024-08,Sandy,23.79593279,33.4,24.3,28.9,37.8,10,0.3,SW,76.00,3.09
Maharashtra,Amravati,2024-06,Black,223.4252992,35.2,25.7,30.5,77.7,6.1,10.6,N,32.00,29.05
Gujarat,Gandhinagar,2025-09,Sandy,84.67369076,37.5,23.8,30.6,68.4,7.1,7.5,SW,90.00,11.01
Maharashtra,Kolhapur,2025-08,Red,263.8793916,30.9,21.2,26,62.1,7.2,11.8,NW,69.00,34.30
Maharashtra,Kolhapur,2024-12,Red,8.120256043,30.2,12.6,21.4,35.7,8,5.7,NW,77.00,1.06
Rajasthan,Sikar,2025-04,Red,8.772030858,38,19.2,28.6,46.9,11,9.5,NE,61.00,1.14
Rajasthan,Sikar,2024-05,Loamy,26.30274455,39,22.9,30.9,53.4,9.5,11.2,E,82.00,3.42
Rajasthan,Jaipur,2025-04,Loamy,6.790902301,41.6,21.8,31.7,51,9.6,7.3,SE,35.00,0.88
Maharashtra,Sangli,2024-06,Sandy,228.4545503,35.5,24.1,29.8,64.6,5,8.5,NE,60.00,29.70
Rajasthan,Pali,2025-04,Loamy,14.87463111,40.2,20.3,30.2,48.1,8,0.1,NW,69.00,1.93
Gujarat,Vadodara,2024-07,Red,263.6924134,31.7,28.3,30,82.1,5.5,12.7,W,35.00,34.28
Rajasthan,Ajmer,2024-01,Alluvial,5.825259239,25.1,4.1,14.6,48.5,7.5,7.9,SW,38.00,0.76
Rajasthan,Pali,2024-12,Alluvial,1.220363206,20.9,5.3,13.1,34.6,8.9,7.3,NW,54.00,0.16
Maharashtra,Solapur,2024-02,Sandy,1.443912554,33.6,14.5,24.1,42.3,9.1,10.1,W,84.00,0.19
Gujarat,Junagadh,2025-04,Loamy,30.46533928,38.3,23.7,31,26.1,9,1,NW,76.00,3.96
Gujarat,Surat,2025-09,Loamy,128.7791656,32.4,26.8,29.6,40.5,6.8,10,SE,31.00,16.74
Rajasthan,Jodhpur,2024-04,Red,16.66141485,37.2,19.7,28.5,39.7,8,8.7,S,42.00,2.17
Maharashtra,Nashik,2025-02,Black,9.722233239,32.5,16.6,24.6,15.6,10.2,8.4,S,33.00,1.26
Gujarat,Bhavnagar,2025-05,Black,66.52004212,42.8,26.7,34.8,66.2,7.7,7.1,NW,60.00,8.65
Maharashtra,Aurangabad,2023-10,Red,36.79545742,29.8,20.6,25.2,47.6,9.6,8.6,SE,62.00,4.78
Gujarat,Junagadh,2023-12,Sandy,2.202987256,30.6,13.2,21.9,56.9,12,6.7,E,90.00,0.29
Rajasthan,Udaipur,2025-08,Alluvial,35.71387223,31.2,22.8,27,52,9.1,6.6,NE,57.00,4.64
Maharashtra,Nashik,2024-08,Alluvial,224.5369985,29.7,25.1,27.4,63,5.8,9.2,SE,71.00,29.19
